_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan
67d7c108380fe7c6439bef9d,88e0cd95-3386-4d0e-b897-4a983c00b82d-25345,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-09T20:25:00,in transit,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439befba,88e0cd95-3386-4d0e-b897-4a983c00b82d-43534,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-09T20:25:00,in transit,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bfca6,d64508b4-f458-4632-adba-b64bb2f70559-81322,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-21T21:17:22,shipment manifested,2024-10-23T12:33:00,shipment collected,2024-10-24T06:40:00,in transit,2024-10-24T07:34:00,in transit,2024-10-28T03:50:00,in transit,2024-10-28T07:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bfd2d,6044cddd-0643-4bb5-a6c3-17e09679c2ff-98933,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-12-08T11:24:17,shipment manifested,2024-12-09T22:00:10,customs clearance in progress,2024-12-10T18:15:03,warehouse scan,2024-12-10T22:00:06,in transit,2024-12-10T23:45:06,warehouse scan,2024-12-11T15:14:59,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c03cb,b087f60c-d1a8-45f2-a61d-cd2f5ce18b33-29924,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-22T17:53:44,shipment manifested,2024-12-23T13:50:00,shipment collected,2024-12-23T17:30:00,in transit,2024-12-30T17:36:00,in transit,2025-01-07T04:38:00,in transit,2025-01-07T06:07:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c3f0a,f2f6501b-88f1-47d2-a882-b2a6e824da0d-96136,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-09T19:19:00,in transit,2024-12-10T20:46:00,in transit,2024-12-17T11:30:00,in transit,2024-12-18T10:09:00,in transit,2024-12-18T10:09:00,in transit,2024-12-18T15:19:00,customs clearance delay,2024-12-18T15:19:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c4780,3fc1d05d-f06d-4f81-85c9-e42f391034a4-51962,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T23:45:00,in transit,2025-01-09T00:31:00,in transit,2025-01-09T17:03:00,in transit,2025-01-09T17:03:00,in transit,2025-01-09T17:03:00,in transit,2025-01-10T05:48:00,customs clearance delay,2025-01-10T05:48:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c4783,3fc1d05d-f06d-4f81-85c9-e42f391034a4-31501,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T23:45:00,in transit,2025-01-09T00:31:00,in transit,2025-01-09T17:02:00,in transit,2025-01-09T17:02:00,in transit,2025-01-09T17:02:00,in transit,2025-01-10T01:44:00,customs clearance delay,2025-01-10T01:44:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c5464,b6b50248-388c-4b68-a7ff-0207481f3771-94249,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T01:45:00,in transit,2025-01-08T16:53:00,in transit,2025-01-09T10:51:00,in transit,2025-01-10T02:13:00,in transit,2025-01-10T02:15:00,in transit,2025-01-10T02:15:00,in transit,2025-01-10T07:38:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c5a22,c8dfc576-a1c6-4116-aac4-0034296800ef-50455,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-12-18T17:56:58,shipment manifested,2024-12-23T16:10:52,in transit,2024-12-24T07:21:28,internal activity scan,2024-12-24T10:59:07,in transit,2024-12-27T12:15:22,in transit,2024-12-27T13:15:06,in transit,2024-12-31T17:15:15,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c64bb,9e41170f-56f8-40d3-97aa-5b00db44702b-34322,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-18T05:04:00,in transit,2024-12-19T00:48:00,in transit,2024-12-20T17:16:00,in transit,2024-12-20T17:57:00,warehouse scan,2024-12-21T04:13:00,missing or incomplete export documentation,2024-12-23T06:24:00,warehouse scan,2024-12-23T20:45:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c6517,35bd41b4-61e6-469d-8b87-8549289fcd21-60996,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-18T16:52:00,in transit,2025-01-18T17:24:00,in transit,2025-01-19T21:04:00,in transit,2025-01-19T21:04:00,in transit,2025-01-19T22:27:00,warehouse scan,2025-01-19T22:27:00,warehouse scan,2025-01-20T10:49:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c655c,3db9be85-aad3-4f0e-a870-4408a8eb4778-90620,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T16:45:58,shipment manifested,2025-01-13T14:32:00,shipment collected,2025-01-13T19:53:00,in transit,2025-01-13T21:03:00,in transit,2025-01-13T21:04:00,in transit,2025-01-13T21:19:00,warehouse scan,2025-01-13T23:36:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c6e5f,23debb27-6f7a-4c2a-b1b2-8a6556c4f5f0-39765,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-17T09:44:00,shipment manifested,2024-12-18T12:12:00,shipment collected,2024-12-19T02:42:00,in transit,2024-12-19T02:42:00,released by customs. clearance complete.,2024-12-19T04:07:00,in transit,2024-12-23T05:21:00,in transit,2024-12-23T09:29:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439c6e72,1be285c4-d3d4-45b2-9e3f-0aac48b1999b-81772,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-28T03:46:00,in transit,2024-12-30T16:16:00,in transit,2025-01-01T21:00:00,in transit,2025-01-06T05:58:00,in transit,2025-01-06T05:58:00,in transit,2025-01-06T15:50:00,customs clearance delay,2025-01-06T15:50:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439c9f6a,1Z61A84F6805157819,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-27T16:33:22,shipment manifested,2024-12-30T12:29:52,shipment collected,2024-12-30T12:30:52,rescheduled delivery due to updated address,2024-12-30T16:52:33,in transit,2024-12-30T20:00:00,in transit,2024-12-31T05:30:00,in transit,2025-01-02T07:40:51,internal activity scan,2025-01-02T07:40:51,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439ca005,50985557-4c2b-43ab-ac0a-75d10d11dc50-34618,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-04T13:54:38,shipment manifested,2025-01-04T19:15:03,in transit,2025-01-06T18:15:05,warehouse scan,2025-01-06T20:15:15,in transit,2025-01-06T21:30:11,warehouse scan,2025-01-06T22:00:14,in transit,2025-01-06T22:30:11,customs clearance in progress,2025-01-06T22:30:11,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439caa28,a3bd09b4-0d60-4ef8-80e5-53af33ee3da6-92526,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-11-09T22:33:00,in transit,2024-11-09T23:04:00,in transit,2024-11-10T20:26:00,in transit,2024-11-10T20:51:00,customs clearance delay,2024-11-10T21:54:00,in transit,2024-11-11T06:19:00,in transit,2024-11-11T10:42:00,in transit,2024-11-13T05:14:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cacd2,565d4dde-7840-4a3e-af2c-b3d0c4a81289-55558,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T10:20:05,shipment manifested,2025-01-03T13:25:00,shipment collected,2025-01-03T15:44:00,in transit,2025-01-03T17:44:00,in transit,2025-01-04T11:10:00,in transit,2025-01-05T08:27:00,warehouse scan,2025-01-05T10:15:00,in transit,2025-01-07T11:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cacdf,565d4dde-7840-4a3e-af2c-b3d0c4a81289-82231,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T10:20:05,shipment manifested,2025-01-03T13:25:00,shipment collected,2025-01-03T15:44:00,in transit,2025-01-03T17:44:00,in transit,2025-01-04T11:08:00,in transit,2025-01-05T09:35:00,warehouse scan,2025-01-05T10:15:00,in transit,2025-01-07T11:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439caf4c,06fe6771-ac62-4746-a018-0af0a76ee205-91489,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T14:03:00,in transit,2025-01-03T17:22:00,in transit,2025-01-04T12:06:00,in transit,2025-01-04T14:02:00,warehouse scan,2025-01-05T12:01:00,in transit,2025-01-05T18:34:00,in transit,2025-01-05T18:34:00,in transit,2025-01-06T01:55:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439caf60,83cd29e9-63e3-4cb0-97c5-510bee0041b3-64756,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-16T03:35:00,in transit,2025-01-16T04:04:00,in transit,2025-01-16T12:40:00,in transit,2025-01-17T11:13:00,in transit,2025-01-17T16:59:00,in transit,2025-01-17T16:59:00,in transit,2025-01-17T16:59:00,in transit,2025-01-18T01:13:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cb51c,aded2cf6-0a0b-422b-a726-f43f9970d339-99921,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-11-27T14:59:24,shipment manifested,2024-11-29T15:33:35,in transit,2024-11-30T08:21:57,internal activity scan,2024-11-30T09:58:19,in transit,2024-12-02T09:10:09,warehouse scan,2024-12-04T00:10:09,in transit,2024-12-05T01:10:13,in transit,2024-12-05T11:10:09,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cb556,b8fc04e3-47cc-4e8a-bb63-3b20fc4be405-55710,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-11-18T09:06:45,shipment manifested,2024-11-21T10:24:00,shipment collected,2024-11-22T06:00:00,in transit,2024-11-22T15:55:00,released by customs. clearance complete.,2024-11-22T16:12:00,warehouse scan,2024-11-22T18:45:00,in transit,2024-11-22T19:46:00,warehouse scan,2024-11-25T09:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cb597,b6b50248-388c-4b68-a7ff-0207481f3771-94249,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T01:45:00,in transit,2025-01-08T16:53:00,in transit,2025-01-09T10:51:00,in transit,2025-01-10T02:13:00,in transit,2025-01-10T02:15:00,in transit,2025-01-10T02:15:00,in transit,2025-01-10T07:38:00,customs clearance delay,2025-01-10T07:38:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cf585,53825511-f201-4e6b-b27a-b98c47ec0c9a-43730,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-03T00:21:24,shipment manifested,2024-12-05T13:28:00,shipment collected,2024-12-05T17:12:00,in transit,2024-12-06T11:59:00,in transit,2024-12-06T21:00:00,warehouse scan,2024-12-07T13:10:00,in transit,2024-12-08T09:22:00,in transit,2024-12-10T03:50:00,in transit,2024-12-10T08:40:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cf5de,2b4e976c-25a2-418d-be83-7dd912e12fb1-36312,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2024-11-18T10:40:28,shipment manifested,2024-11-19T12:06:03,in transit,2024-11-19T14:35:28,internal activity scan,2024-11-19T20:15:02,in transit,2024-11-20T01:30:16,in transit,2024-11-20T07:00:24,in transit,2024-11-21T09:15:23,warehouse scan,2024-11-21T14:15:16,customs clearance in progress,2024-11-26T11:24:12,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cf7dc,LTN340576754N1,b1224877-ddcd-4bc9-a670-16b856255a36,2024-12-03T09:33:32,shipment manifested,2024-12-05T15:36:30,in transit,2024-12-05T15:42:32,in transit,2024-12-05T16:03:22,in transit,2024-12-05T16:07:02,warehouse scan,2024-12-05T16:07:43,in transit,2024-12-05T16:07:53,in transit,2024-12-12T07:56:00,in transit,2025-01-08T06:49:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cf836,e7143112-86e2-470d-980b-36be1648d1e2-85386,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-23T06:13:14,shipment manifested,2024-12-24T10:23:00,shipment collected,2024-12-24T13:53:00,in transit,2024-12-24T14:25:00,in transit,2024-12-24T16:25:00,warehouse scan,2024-12-27T13:43:00,in transit,2024-12-27T22:20:00,in transit,2025-01-01T08:50:00,in transit,2025-01-01T09:19:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cfa67,8b29524f-8d8b-4a14-a077-4e9ae341cdf4-18910,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-10T00:51:00,in transit,2024-12-10T03:40:00,in transit,2024-12-10T14:25:00,in transit,2024-12-10T19:47:00,warehouse scan,2024-12-10T21:21:00,in transit,2024-12-10T21:21:00,in transit,2024-12-10T21:21:00,in transit,2024-12-10T21:21:00,in transit,2024-12-11T00:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439cfd0f,ce41c52b-d3a7-402c-beb1-872b66678152-86950,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-14T15:33:05,shipment manifested,2024-12-16T11:26:00,shipment collected,2024-12-16T16:07:00,in transit,2024-12-16T17:35:00,in transit,2024-12-17T02:38:00,in transit,2024-12-17T02:38:00,released by customs. clearance complete.,2024-12-17T23:10:00,in transit,2024-12-19T10:30:00,in transit,2024-12-19T12:03:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d039d,9c109935-3b0f-4bb5-b32d-37d2f718c3ed-67898,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-11T15:12:49,shipment manifested,2024-12-11T16:33:00,shipment dropped off awaiting carrier collection,2024-12-12T16:19:00,shipment collected,2024-12-13T02:43:00,released by customs. clearance complete.,2024-12-13T02:43:00,in transit,2024-12-13T04:36:00,in transit,2024-12-13T19:26:00,in transit,2024-12-18T05:47:00,in transit,2024-12-18T09:39:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d03bb,06fe6771-ac62-4746-a018-0af0a76ee205-91489,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T14:03:00,in transit,2025-01-03T17:22:00,in transit,2025-01-04T12:06:00,in transit,2025-01-04T14:02:00,warehouse scan,2025-01-05T12:01:00,in transit,2025-01-05T18:34:00,in transit,2025-01-05T18:34:00,in transit,2025-01-06T01:55:00,customs clearance delay,2025-01-06T01:55:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d03cd,83cd29e9-63e3-4cb0-97c5-510bee0041b3-64756,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-16T03:35:00,in transit,2025-01-16T04:04:00,in transit,2025-01-16T12:40:00,in transit,2025-01-17T11:13:00,in transit,2025-01-17T16:59:00,in transit,2025-01-17T16:59:00,in transit,2025-01-17T16:59:00,in transit,2025-01-18T01:13:00,customs clearance delay,2025-01-18T01:13:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c109380fe7c6439d0a53,d60e0097-2804-42f5-881e-7cafbfcd3efe-50703,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T15:32:11,shipment manifested,2025-01-02T12:41:00,shipment collected,2025-01-02T15:05:00,in transit,2025-01-02T15:05:00,in transit,2025-01-05T22:52:00,in transit,2025-01-06T05:03:00,customs clearance delay,2025-01-06T09:30:00,in transit,2025-01-06T10:00:00,delivered,2025-01-06T10:03:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
